Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Status
tweezerman-stainless-steel-slant-tip-precision-tweezer-midnight-sky,Tweezerman Stainless Steel Slant Tip Precision Tweezer Midnight Sky,"<p>The <strong>Tweezerman Stainless Steel Slant Tip Precision Tweezer Midnight Sky</strong> from <strong>Tweezerman</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Tweezerman</li><li><strong>Model / MPN:</strong> 1256-R</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Tweezers</li><li><strong>Authentic GTIN / UPC:</strong> 038097012569</li></ul>",Tweezerman,Personal Care Accessories,"Personal Care Accessories, Tweezers, Tweezerman, verified-catalog",TRUE,Title,Default Title,,,,,TWE-1256-R-1139,450,shopify,50,deny,manual,24.00,27.60,TRUE,TRUE,,,,Tweezerman Stainless Steel Slant Tip Precision Tweezer Midnight Sky | Tweezerman &ndash; Leafanoo,"Buy authentic Tweezerman Stainless Steel Slant Tip Precision Tweezer Midnight Sky by Tweezerman at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,1256-R,new,active
umbra-droplet-heavy-duty-clear-acrylic-liquid-soap-pump-dispenser-10-oz,Umbra Droplet Heavy Duty Clear Acrylic Liquid Soap Pump Dispenser 10 oz,"<p>The <strong>Umbra Droplet Heavy Duty Clear Acrylic Liquid Soap Pump Dispenser 10 oz</strong> from <strong>Umbra</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Umbra</li><li><strong>Model / MPN:</strong> 020163-165</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Soap Dispensers</li><li><strong>Authentic GTIN / UPC:</strong> 028295150392</li></ul>",Umbra,Personal Care Accessories,"Personal Care Accessories, Soap Dispensers, Umbra, verified-catalog",TRUE,Title,Default Title,,,,,UMB-020163-1140,450,shopify,50,deny,manual,16.00,18.40,TRUE,TRUE,,,,Umbra Droplet Heavy Duty Clear Acrylic Liquid Soap Pump Dispenser 10 oz | Umbra &ndash; Leafanoo,"Buy authentic Umbra Droplet Heavy Duty Clear Acrylic Liquid Soap Pump Dispenser 10 oz by Umbra at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,020163-165,new,active
mdesign-modern-acrylic-cosmetic-4-drawer-makeup-and-jewelry-organizer,mDesign Modern Acrylic Cosmetic 4-Drawer Makeup & Jewelry Organizer,"<p>The <strong>mDesign Modern Acrylic Cosmetic 4-Drawer Makeup & Jewelry Organizer</strong> from <strong>mDesign</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> mDesign</li><li><strong>Model / MPN:</strong> 08388MDKE</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Makeup Storage</li><li><strong>Authentic GTIN / UPC:</strong> 0841247108388</li></ul>",mDesign,Personal Care Accessories,"Personal Care Accessories, Makeup Storage, mDesign, verified-catalog",TRUE,Title,Default Title,,,,,MDE-08388M-1141,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,mDesign Modern Acrylic Cosmetic 4-Drawer Makeup & Jewelry Organizer | mDesign &ndash; Leafanoo,"Buy authentic mDesign Modern Acrylic Cosmetic 4-Drawer Makeup & Jewelry Organizer by mDesign at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,08388MDKE,new,active
idesign-formbu-natural-bamboo-floor-bath-runner-mat-non-slip,iDesign Formbu Natural Bamboo Floor Bath Runner Mat Non-Slip,"<p>The <strong>iDesign Formbu Natural Bamboo Floor Bath Runner Mat Non-Slip</strong> from <strong>iDesign</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> iDesign</li><li><strong>Model / MPN:</strong> 84470</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Bath Mats</li><li><strong>Authentic GTIN / UPC:</strong> 081492844700</li></ul>",iDesign,Personal Care Accessories,"Personal Care Accessories, Bath Mats, iDesign, verified-catalog",TRUE,Title,Default Title,,,,,IDE-84470-1142,450,shopify,50,deny,manual,27.99,32.19,TRUE,TRUE,,,,iDesign Formbu Natural Bamboo Floor Bath Runner Mat Non-Slip | iDesign &ndash; Leafanoo,"Buy authentic iDesign Formbu Natural Bamboo Floor Bath Runner Mat Non-Slip by iDesign at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,84470,new,active
conair-fabric-defuzzer-and-shaver-battery-operated-lint-remover-compact,Conair Fabric Defuzzer & Shaver Battery Operated Lint Remover Compact,"<p>The <strong>Conair Fabric Defuzzer & Shaver Battery Operated Lint Remover Compact</strong> from <strong>Conair</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Conair</li><li><strong>Model / MPN:</strong> CLS1</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Fabric Shavers</li><li><strong>Authentic GTIN / UPC:</strong> 074108259463</li></ul>",Conair,Personal Care Accessories,"Personal Care Accessories, Fabric Shavers, Conair, verified-catalog",TRUE,Title,Default Title,,,,,CON-CLS1-1143,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,Conair Fabric Defuzzer & Shaver Battery Operated Lint Remover Compact | Conair &ndash; Leafanoo,"Buy authentic Conair Fabric Defuzzer & Shaver Battery Operated Lint Remover Compact by Conair at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,CLS1,new,active
revlon-1875w-compact-folding-handle-travel-hair-dryer-dual-voltage,Revlon 1875W Compact Folding Handle Travel Hair Dryer Dual Voltage,"<p>The <strong>Revlon 1875W Compact Folding Handle Travel Hair Dryer Dual Voltage</strong> from <strong>Revlon</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Revlon</li><li><strong>Model / MPN:</strong> RVDR5034</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Hair Dryers</li><li><strong>Authentic GTIN / UPC:</strong> 0761318050346</li></ul>",Revlon,Personal Care Accessories,"Personal Care Accessories, Hair Dryers, Revlon, verified-catalog",TRUE,Title,Default Title,,,,,REV-RVDR50-1144,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,Revlon 1875W Compact Folding Handle Travel Hair Dryer Dual Voltage | Revlon &ndash; Leafanoo,"Buy authentic Revlon 1875W Compact Folding Handle Travel Hair Dryer Dual Voltage by Revlon at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,RVDR5034,new,active
denman-d3-original-7-row-styling-brush-rubber-cushion-handle,Denman D3 Original 7-Row Styling Brush Rubber Cushion Handle,"<p>The <strong>Denman D3 Original 7-Row Styling Brush Rubber Cushion Handle</strong> from <strong>Denman</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Denman</li><li><strong>Model / MPN:</strong> D3</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Hair Brushes</li><li><strong>Authentic GTIN / UPC:</strong> 0738623000508</li></ul>",Denman,Personal Care Accessories,"Personal Care Accessories, Hair Brushes, Denman, verified-catalog",TRUE,Title,Default Title,,,,,DEN-D3-1145,450,shopify,50,deny,manual,22.95,26.39,TRUE,TRUE,,,,Denman D3 Original 7-Row Styling Brush Rubber Cushion Handle | Denman &ndash; Leafanoo,"Buy authentic Denman D3 Original 7-Row Styling Brush Rubber Cushion Handle by Denman at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,D3,new,active
simplehuman-sensor-vanity-mirror-compact-with-3x-magnification-case,Simplehuman Sensor Vanity Mirror Compact with 3x Magnification Case,"<p>The <strong>Simplehuman Sensor Vanity Mirror Compact with 3x Magnification Case</strong> from <strong>Simplehuman</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Simplehuman</li><li><strong>Model / MPN:</strong> ST3024</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Lighted Mirrors</li><li><strong>Authentic GTIN / UPC:</strong> 0838810020112</li></ul>",Simplehuman,Personal Care Accessories,"Personal Care Accessories, Lighted Mirrors, Simplehuman, verified-catalog",TRUE,Title,Default Title,,,,,SIM-ST3024-1146,450,shopify,50,deny,manual,99.99,114.99,TRUE,TRUE,,,,Simplehuman Sensor Vanity Mirror Compact with 3x Magnification Case | Simplehuman &ndash; Leafanoo,"Buy authentic Simplehuman Sensor Vanity Mirror Compact with 3x Magnification Case by Simplehuman at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,ST3024,new,active
oral-b-pro-1000-rechargeable-electric-toothbrush-with-pressure-sensor,Oral-B Pro 1000 Rechargeable Electric Toothbrush with Pressure Sensor,"<p>The <strong>Oral-B Pro 1000 Rechargeable Electric Toothbrush with Pressure Sensor</strong> from <strong>Oral-B</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Oral-B</li><li><strong>Model / MPN:</strong> PRO 1000</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Electric Toothbrushes</li><li><strong>Authentic GTIN / UPC:</strong> 069055126837</li></ul>",Oral-B,Personal Care Accessories,"Personal Care Accessories, Electric Toothbrushes, Oral-B, verified-catalog",TRUE,Title,Default Title,,,,,ORA-PRO 10-1147,450,shopify,50,deny,manual,49.94,57.43,TRUE,TRUE,,,,Oral-B Pro 1000 Rechargeable Electric Toothbrush with Pressure Sensor | Oral-B &ndash; Leafanoo,"Buy authentic Oral-B Pro 1000 Rechargeable Electric Toothbrush with Pressure Sensor by Oral-B at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,PRO 1000,new,active
waterpik-cordless-express-portable-water-flosser-battery-operated,Waterpik Cordless Express Portable Water Flosser Battery Operated,"<p>The <strong>Waterpik Cordless Express Portable Water Flosser Battery Operated</strong> from <strong>Waterpik</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Waterpik</li><li><strong>Model / MPN:</strong> WF-02</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Water Flossers</li><li><strong>Authentic GTIN / UPC:</strong> 073950212345</li></ul>",Waterpik,Personal Care Accessories,"Personal Care Accessories, Water Flossers, Waterpik, verified-catalog",TRUE,Title,Default Title,,,,,WAT-WF-02-1148,450,shopify,50,deny,manual,39.99,45.99,TRUE,TRUE,,,,Waterpik Cordless Express Portable Water Flosser Battery Operated | Waterpik &ndash; Leafanoo,"Buy authentic Waterpik Cordless Express Portable Water Flosser Battery Operated by Waterpik at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,WF-02,new,active
mason-pearson-handy-bristle-and-nylon-pocket-cushion-hairbrush-ruby-red,Mason Pearson Handy Bristle & Nylon Pocket Cushion Hairbrush Ruby Red,"<p>The <strong>Mason Pearson Handy Bristle & Nylon Pocket Cushion Hairbrush Ruby Red</strong> from <strong>Mason Pearson</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Mason Pearson</li><li><strong>Model / MPN:</strong> B3-POCKET</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Luxury Brushes</li><li><strong>Authentic GTIN / UPC:</strong> 05014516000301</li></ul>",Mason Pearson,Personal Care Accessories,"Personal Care Accessories, Luxury Brushes, Mason Pearson, verified-catalog",TRUE,Title,Default Title,,,,,MAS-B3-POC-1149,450,shopify,50,deny,manual,145.00,166.75,TRUE,TRUE,,,,Mason Pearson Handy Bristle & Nylon Pocket Cushion Hairbrush Ruby Red | Mason Pearson &ndash; Leafanoo,"Buy authentic Mason Pearson Handy Bristle & Nylon Pocket Cushion Hairbrush Ruby Red by Mason Pearson at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,B3-POCKET,new,active
wahl-color-pro-cordless-rechargeable-hair-clipper-grooming-kit-20-piece,Wahl Color Pro Cordless Rechargeable Hair Clipper Grooming Kit 20-Piece,"<p>The <strong>Wahl Color Pro Cordless Rechargeable Hair Clipper Grooming Kit 20-Piece</strong> from <strong>Wahl</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Wahl</li><li><strong>Model / MPN:</strong> 9649</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Hair Clippers</li><li><strong>Authentic GTIN / UPC:</strong> 043917096499</li></ul>",Wahl,Personal Care Accessories,"Personal Care Accessories, Hair Clippers, Wahl, verified-catalog",TRUE,Title,Default Title,,,,,WAH-9649-1150,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Wahl Color Pro Cordless Rechargeable Hair Clipper Grooming Kit 20-Piece | Wahl &ndash; Leafanoo,"Buy authentic Wahl Color Pro Cordless Rechargeable Hair Clipper Grooming Kit 20-Piece by Wahl at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,9649,new,active
oxo-stainless-steel-shower-squeegee-with-suction-storage-hook,OXO Stainless Steel Shower Squeegee with Suction Storage Hook,"<p>The <strong>OXO Stainless Steel Shower Squeegee with Suction Storage Hook</strong> from <strong>OXO</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> OXO</li><li><strong>Model / MPN:</strong> 1064417</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Squeegees</li><li><strong>Authentic GTIN / UPC:</strong> 0719812014418</li></ul>",OXO,Personal Care Accessories,"Personal Care Accessories, Squeegees, OXO, verified-catalog",TRUE,Title,Default Title,,,,,OXO-106441-1151,450,shopify,50,deny,manual,16.99,19.54,TRUE,TRUE,,,,OXO Stainless Steel Shower Squeegee with Suction Storage Hook | OXO &ndash; Leafanoo,"Buy authentic OXO Stainless Steel Shower Squeegee with Suction Storage Hook by OXO at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,1064417,new,active
philips-norelco-multigroom-3000-all-in-one-beard-face-and-hair-trimmer-13-piece,Philips Norelco Multigroom 3000 All-in-One Beard Face & Hair Trimmer 13-Piece,"<p>The <strong>Philips Norelco Multigroom 3000 All-in-One Beard Face & Hair Trimmer 13-Piece</strong> from <strong>Philips Norelco</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Philips Norelco</li><li><strong>Model / MPN:</strong> MG3750/60</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Beard Trimmers</li><li><strong>Authentic GTIN / UPC:</strong> 075020067340</li></ul>",Philips Norelco,Personal Care Accessories,"Personal Care Accessories, Beard Trimmers, Philips Norelco, verified-catalog",TRUE,Title,Default Title,,,,,PHI-MG3750-1152,450,shopify,50,deny,manual,21.99,25.29,TRUE,TRUE,,,,Philips Norelco Multigroom 3000 All-in-One Beard Face & Hair Trimmer 13-Piece | Philips Norelco &ndash; Leafanoo,"Buy authentic Philips Norelco Multigroom 3000 All-in-One Beard Face & Hair Trimmer 13-Piece by Philips Norelco at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,MG3750/60,new,active
conair-double-sided-1x7x-lighted-oval-makeup-vanity-table-mirror,Conair Double-Sided 1x/7x Lighted Oval Makeup Vanity Table Mirror,"<p>The <strong>Conair Double-Sided 1x/7x Lighted Oval Makeup Vanity Table Mirror</strong> from <strong>Conair</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Conair</li><li><strong>Model / MPN:</strong> BE103BL</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Personal Care Accessories &ndash; Vanity Mirrors</li><li><strong>Authentic GTIN / UPC:</strong> 074108420108</li></ul>",Conair,Personal Care Accessories,"Personal Care Accessories, Vanity Mirrors, Conair, verified-catalog",TRUE,Title,Default Title,,,,,CON-BE103B-1153,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,Conair Double-Sided 1x/7x Lighted Oval Makeup Vanity Table Mirror | Conair &ndash; Leafanoo,"Buy authentic Conair Double-Sided 1x/7x Lighted Oval Makeup Vanity Table Mirror by Conair at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Health & Beauty > Personal Care,,,BE103BL,new,active
